GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0048786	presynaptic active zone	26	3	1.51	0.36686
GO:0031091	platelet alpha granule	22	2	1.27	0.36721
GO:0005618	cell wall	39	4	2.26	0.37894
GO:0043194	axon initial segment	8	1	0.46	0.37979
GO:0071204	histone pre-mRNA 3'end processing complex	8	1	0.46	0.37979
GO:0005786	signal recognition particle, endoplasmic reticulum targeting	8	1	0.46	0.37979
GO:0034362	low-density lipoprotein particle	8	1	0.46	0.37979
GO:0030130	clathrin coat of trans-Golgi network vesicle	8	1	0.46	0.37979
GO:0035253	ciliary rootlet	8	1	0.46	0.37979
GO:0012505	endomembrane system	2957	211	171.37	0.38642
GO:0043198	dendritic shaft	23	2	1.33	0.38832
GO:0055038	recycling endosome membrane	24	2	1.39	0.40911
GO:0014069	postsynaptic density	122	8	7.07	0.41204
GO:0033018	sarcoplasmic reticulum lumen	9	1	0.52	0.41575
GO:0000783	nuclear telomere cap complex	9	1	0.52	0.41575
GO:0005662	DNA replication factor A complex	9	1	0.52	0.41575
GO:0036452	ESCRT complex	9	1	0.52	0.41575
GO:0005921	gap junction	9	1	0.52	0.41575
GO:0043679	axon terminus	66	6	3.82	0.42874
GO:0045111	intermediate filament cytoskeleton	49	3	2.84	0.42974
GO:0042383	sarcolemma	102	7	5.91	0.44026
GO:0030133	transport vesicle	225	16	13.04	0.44834
GO:0031672	A band	46	7	2.67	0.44834
GO:0016234	inclusion body	40	4	2.32	0.44921
GO:0016461	unconventional myosin complex	20	2	1.16	0.44949
GO:0070419	nonhomologous end joining complex	10	1	0.58	0.44963
GO:0016327	apicolateral plasma membrane	10	1	0.58	0.44963
GO:0071546	pi-body	10	1	0.58	0.44963
GO:0000346	transcription export complex	10	1	0.58	0.44963
GO:0031477	myosin VII complex	10	1	0.58	0.44963
GO:0009941	chloroplast envelope	10	1	0.58	0.44963
GO:0000421	autophagosome membrane	10	1	0.58	0.44963
GO:0042405	nuclear inclusion body	10	1	0.58	0.44963
GO:0030315	T-tubule	27	2	1.56	0.46924
GO:0009279	cell outer membrane	27	2	1.56	0.46924
